,job_title_short,salary_year_avg,salary_year_inflated
357658,Senior Data Engineer,159000.0,166950.0
357664,Data Scientist,99000.0,101970.0
357685,Senior Data Analyst,90000.0,94500.0
357845,Data Scientist,109500.0,112785.0
358006,Data Analyst,61353.0,63193.590000000004
358007,Data Engineer,45000.0,46350.0
358143,Senior Data Analyst,69400.0,72870.0
358271,Senior Data Engineer,147500.0,154875.0
358274,Data Analyst,92500.0,95275.0
358330,Data Scientist,198500.0,204455.0
358363,Data Analyst,99150.0,102124.5
358409,Data Engineer,104250.0,107377.5
358418,Machine Learning Engineer,55000.0,56650.0
358433,Senior Data Scientist,157500.0,165375.0
358488,Senior Data Scientist,126000.0,132300.0
358558,Data Scientist,247500.0,254925.0
358578,Data Scientist,174667.5,179907.525
358685,Data Engineer,120000.0,123600.0
358699,Machine Learning Engineer,166000.0,170980.0
358720,Data Engineer,62859.0,64744.770000000004
358721,Business Analyst,101000.0,104030.0
358859,Data Scientist,132500.0,136475.0
359088,Data Engineer,150000.0,154500.0
359165,Senior Data Scientist,137500.0,144375.0
359264,Senior Data Analyst,135000.0,141750.0
359275,Data Analyst,95000.0,97850.0
359362,Senior Data Engineer,147500.0,154875.0
359398,Data Engineer,189750.0,195442.5
359402,Senior Data Engineer,157500.0,165375.0
359421,Senior Data Engineer,190500.0,200025.0
359546,Senior Data Engineer,114062.5,119765.625
359598,Data Analyst,122000.0,125660.0
359747,Data Scientist,130500.0,134415.0
359828,Data Scientist,157500.0,162225.0
359838,Senior Data Scientist,159500.0,167475.0
359845,Data Analyst,58250.640625,59998.15984375
359929,Data Scientist,140000.0,144200.0
360006,Data Analyst,65000.0,66950.0
360144,Data Analyst,93854.0,96669.62
360205,Data Analyst,78294.0,80642.82
360209,Data Engineer,112500.0,115875.0
360237,Senior Data Scientist,183000.0,192150.0
360299,Data Analyst,77027.5,79338.325
360303,Senior Data Scientist,91800.0,96390.0
360519,Data Analyst,137500.0,141625.0
360559,Data Analyst,100000.0,103000.0
360578,Senior Data Scientist,191000.0,200550.0
360625,Data Scientist,126000.0,129780.0
360689,Data Scientist,130000.0,133900.0
360698,Data Analyst,80000.0,82400.0
360704,Data Scientist,182500.0,187975.0
360782,Data Scientist,127500.0,131325.0
360925,Data Scientist,132884.0,136870.52
360976,Senior Data Analyst,110000.0,115500.0
360977,Data Scientist,65000.0,66950.0
360987,Data Analyst,62500.0,64375.0
361000,Data Scientist,171430.0,176572.9
361022,Data Analyst,75000.0,77250.0
361029,Data Scientist,90670.0,93390.1
361034,Data Analyst,100000.0,103000.0
361322,Data Analyst,60000.0,61800.0
361358,Business Analyst,96000.0,98880.0
361362,Data Analyst,57140.0,58854.200000000004
361426,Data Analyst,105000.0,108150.0
361428,Senior Data Scientist,200000.0,210000.0
361521,Senior Data Scientist,126000.0,132300.0
361619,Senior Data Engineer,105000.0,110250.0
361711,Data Scientist,110000.0,113300.0
361865,Data Engineer,50400.0,51912.0
361898,Data Analyst,104090.0,107212.7
361920,Business Analyst,56700.0,58401.0
362024,Data Engineer,212500.0,218875.0
362112,Data Analyst,89100.0,91773.0
362126,Data Scientist,211000.0,217330.0
362165,Senior Data Scientist,64800.0,68040.0
362186,Senior Data Engineer,117500.0,123375.0
362193,Data Analyst,50000.0,51500.0
362218,Business Analyst,118000.0,121540.0
362300,Data Analyst,58000.0,59740.0
362349,Senior Data Scientist,170000.0,178500.0
362411,Data Engineer,97444.0,100367.32
362502,Data Analyst,81600.0,84048.0
362616,Data Analyst,81500.0,83945.0
362642,Data Scientist,84200.0,86726.0
362690,Data Analyst,74000.0,76220.0
362700,Data Analyst,117500.0,121025.0
362973,Data Analyst,77500.0,79825.0
363159,Senior Data Analyst,87500.0,91875.0
363201,Business Analyst,89100.0,91773.0
363236,Data Analyst,130500.0,134415.0
363361,Data Scientist,85000.0,87550.0
363393,Business Analyst,60000.0,61800.0
363517,Data Analyst,90000.0,92700.0
363586,Senior Data Scientist,167500.0,175875.0
363801,Senior Data Analyst,105000.0,110250.0
363807,Senior Data Scientist,140000.0,147000.0
364008,Data Analyst,45000.0,46350.0
364033,Data Scientist,140000.0,144200.0
364422,Data Scientist,106877.09375,110083.40656250001
364535,Data Scientist,33488.5,34493.155
364577,Data Analyst,90465.0,93178.95
364593,Business Analyst,80000.0,82400.0
364756,Data Analyst,51059.0,52590.770000000004
364792,Senior Data Scientist,70000.0,73500.0
364871,Data Analyst,98038.0,100979.14
364886,Data Scientist,61200.0,63036.0
364909,Data Analyst,100400.0,103412.0
364933,Data Analyst,102500.0,105575.0
364947,Senior Data Analyst,178000.0,186900.0
364960,Business Analyst,156500.0,161195.0
364977,Data Scientist,156500.0,161195.0
365004,Senior Data Scientist,157500.0,165375.0
365051,Data Scientist,147500.0,151925.0
365069,Data Analyst,50000.0,51500.0
365218,Software Engineer,72900.0,75087.0
365221,Data Scientist,85000.0,87550.0
365246,Data Engineer,97444.0,100367.32
365349,Data Engineer,90000.0,92700.0
365552,Data Scientist,145500.0,149865.0
365555,Data Engineer,155000.0,159650.0
365616,Data Scientist,184839.453125,190384.63671875
365656,Data Analyst,79200.0,81576.0
365714,Senior Data Engineer,45000.0,47250.0
365739,Senior Data Scientist,152650.0,160282.5
365786,Business Analyst,90000.0,92700.0
365789,Data Scientist,107330.0,110549.90000000001
365808,Business Analyst,35000.0,36050.0
365824,Data Scientist,105000.0,108150.0
365832,Senior Data Scientist,158445.0,166367.25
365862,Data Analyst,55000.0,56650.0
365868,Data Scientist,122220.0,125886.6
365886,Data Analyst,26444.0,27237.32
366073,Data Analyst,55000.0,56650.0
366104,Data Scientist,140000.0,144200.0
366141,Senior Data Analyst,140000.0,147000.0
366191,Data Engineer,79200.0,81576.0
366199,Senior Data Analyst,200000.0,210000.0
366243,Data Analyst,80000.0,82400.0
366245,Data Scientist,70000.0,72100.0
366332,Data Scientist,63977.0,65896.31
366402,Data Engineer,120000.0,123600.0
366428,Data Engineer,146500.0,150895.0
366457,Data Analyst,107500.0,110725.0
366463,Data Analyst,105000.0,108150.0
366506,Senior Data Analyst,145000.0,152250.0
366707,Data Scientist,132368.0,136339.04
366743,Data Engineer,79200.0,81576.0
366788,Data Analyst,75000.0,77250.0
366844,Business Analyst,72500.0,74675.0
366866,Data Analyst,69114.5,71187.935
366904,Business Analyst,82500.0,84975.0
366905,Senior Data Engineer,184000.0,193200.0
366968,Data Engineer,200500.0,206515.0
367030,Data Scientist,162000.0,166860.0
367101,Data Scientist,135000.0,139050.0
367178,Data Scientist,89150.0,91824.5
367190,Data Scientist,72272.0,74440.16
367246,Data Scientist,102754.5,105837.13500000001
367346,Data Analyst,63000.0,64890.0
367347,Senior Data Analyst,97216.0,102076.8
367576,Data Analyst,70000.0,72100.0
367740,Senior Data Engineer,184000.0,193200.0
367744,Data Analyst,117500.0,121025.0
367770,Data Analyst,150000.0,154500.0
367790,Data Analyst,75000.0,77250.0
367820,Data Scientist,75874.0,78150.22
368029,Data Scientist,165450.0,170413.5
368042,Senior Data Engineer,115000.0,120750.0
368145,Senior Data Scientist,135000.0,141750.0
368181,Data Analyst,170000.0,175100.0
368190,Data Analyst,105650.0,108819.5
368389,Data Scientist,90670.0,93390.1
368590,Data Scientist,155000.0,159650.0
368644,Data Analyst,109000.0,112270.0
368650,Data Analyst,92500.0,95275.0
368667,Data Scientist,157500.0,162225.0
368735,Data Scientist,122500.0,126175.0
368816,Data Scientist,157500.0,162225.0
368850,Senior Data Scientist,152500.0,160125.0
369204,Data Scientist,87307.5,89926.725
369206,Data Scientist,157934.0,162672.02000000002
369240,Data Engineer,211000.0,217330.0
369242,Data Scientist,151500.0,156045.0
369268,Data Analyst,120000.0,123600.0
369277,Senior Data Scientist,157500.0,165375.0
369465,Data Engineer,80000.0,82400.0
369521,Data Analyst,103600.0,106708.0
369562,Data Analyst,112850.0,116235.5
369647,Senior Data Scientist,166075.0,174378.75
369697,Data Scientist,149946.5,154444.895
369708,Data Scientist,320000.0,329600.0
369939,Software Engineer,107500.0,110725.0
369945,Data Scientist,71000.0,73130.0
369946,Data Analyst,110000.0,113300.0
369996,Software Engineer,85000.0,87550.0
370117,Data Analyst,51500.0,53045.0
370252,Data Scientist,200000.0,206000.0
370334,Data Scientist,75782.0,78055.46
370679,Data Scientist,140000.0,144200.0
370773,Data Engineer,133500.0,137505.0
370883,Senior Data Analyst,145500.0,152775.0
370986,Data Scientist,200000.0,206000.0
371001,Data Analyst,70000.0,72100.0
371051,Data Analyst,85000.0,87550.0
371085,Senior Data Scientist,180000.0,189000.0
371184,Data Engineer,288500.0,297155.0
371276,Data Analyst,113800.0,117214.0
371310,Senior Data Analyst,111175.0,116733.75
371328,Business Analyst,71280.0,73418.40000000001
371366,Senior Data Engineer,66000.0,69300.0
371437,Senior Data Scientist,90670.0,95203.5
371471,Data Engineer,110000.0,113300.0
371472,Data Engineer,125000.0,128750.0
371521,Senior Data Scientist,126000.0,132300.0
371554,Data Engineer,137500.0,141625.0
371559,Data Engineer,121500.0,125145.0
371591,Data Engineer,105000.0,108150.0
371631,Data Engineer,70000.0,72100.0
371658,Data Analyst,76747.5,79049.925
371665,Data Engineer,147500.0,151925.0
371670,Data Engineer,157500.0,162225.0
371675,Senior Data Engineer,246500.0,258825.0
371700,Senior Data Engineer,175000.0,183750.0
371757,Data Engineer,211000.0,217330.0
371864,Data Scientist,112724.171875,116105.89703125
371911,Data Engineer,105000.0,108150.0
371927,Data Analyst,92500.0,95275.0
372011,Data Scientist,157500.0,162225.0
372017,Data Scientist,132500.0,136475.0
372024,Data Engineer,146500.0,150895.0
372051,Data Scientist,55000.0,56650.0
372060,Data Engineer,125000.0,128750.0
372103,Data Engineer,145000.0,149350.0
372151,Senior Data Engineer,95000.0,99750.0
372158,Data Analyst,95000.0,97850.0
372163,Business Analyst,138640.0,142799.2
372167,Data Analyst,53014.0,54604.42
372231,Data Analyst,100000.0,103000.0
372232,Data Engineer,350000.0,360500.0
372284,Data Analyst,80850.0,83275.5
372301,Senior Data Engineer,175000.0,183750.0
372356,Data Engineer,90000.0,92700.0
372368,Data Engineer,185000.0,190550.0
372413,Data Engineer,160000.0,164800.0
372442,Data Analyst,85000.0,87550.0
372515,Data Engineer,105900.0,109077.0
372578,Senior Data Engineer,147500.0,154875.0
372681,Senior Data Scientist,160000.0,168000.0
372684,Senior Data Analyst,80000.0,84000.0
372696,Data Scientist,175000.0,180250.0
372728,Data Engineer,208114.0,214357.42
372731,Data Analyst,62500.0,64375.0
372738,Data Engineer,79929.0,82326.87
372896,Data Engineer,62500.0,64375.0
372974,Data Scientist,205000.0,211150.0
372994,Senior Data Engineer,190000.0,199500.0
373002,Data Scientist,86800.0,89404.0
373020,Data Scientist,166419.5,171412.085
373051,Software Engineer,44100.0,45423.0
373093,Data Scientist,130000.0,133900.0
373123,Data Engineer,150000.0,154500.0
373129,Senior Data Engineer,157500.0,165375.0
373164,Data Scientist,95000.0,97850.0
373179,Data Scientist,164000.0,168920.0
373193,Data Scientist,150000.0,154500.0
373194,Senior Data Scientist,162060.0,170163.0
373229,Data Engineer,96773.0,99676.19
373248,Data Engineer,147500.0,151925.0
373343,Senior Data Scientist,166500.0,174825.0
373355,Senior Data Engineer,188602.5,198032.625
373362,Data Engineer,130000.0,133900.0
373372,Data Engineer,102500.0,105575.0
373518,Data Engineer,92500.0,95275.0
373606,Data Engineer,137500.0,141625.0
373670,Data Scientist,193000.0,198790.0
373687,Data Engineer,113500.0,116905.0
373708,Data Scientist,72900.0,75087.0
373744,Data Engineer,190000.0,195700.0
373748,Data Scientist,90000.0,92700.0
373761,Data Engineer,110000.0,113300.0
373796,Data Scientist,150000.0,154500.0
373819,Data Analyst,62500.0,64375.0
373823,Data Engineer,122500.0,126175.0
373825,Senior Data Engineer,175500.0,184275.0
373830,Data Engineer,130000.0,133900.0
373865,Data Analyst,95000.0,97850.0
373878,Data Analyst,84000.0,86520.0
373933,Data Engineer,85000.0,87550.0
373984,Senior Data Scientist,160000.0,168000.0
373991,Data Scientist,120000.0,123600.0
374026,Data Engineer,140000.0,144200.0
374037,Data Engineer,180000.0,185400.0
374071,Senior Data Analyst,111175.0,116733.75
374087,Data Engineer,140000.0,144200.0
374091,Data Engineer,96760.5,99663.315
374135,Data Engineer,130000.0,133900.0
374145,Senior Data Scientist,195000.0,204750.0
374153,Data Engineer,115000.0,118450.0
374258,Data Scientist,170000.0,175100.0
374296,Data Analyst,100000.0,103000.0
374301,Data Scientist,120000.0,123600.0
374305,Senior Data Analyst,119400.0,125370.0
374308,Senior Data Analyst,120000.0,126000.0
374351,Data Engineer,97444.0,100367.32
374352,Data Scientist,64821.5,66766.145
374361,Data Engineer,130000.0,133900.0
374433,Data Scientist,110000.0,113300.0
374444,Data Engineer,140000.0,144200.0
374534,Business Analyst,70000.0,72100.0
374543,Data Scientist,109500.0,112785.0
374562,Data Engineer,75000.0,77250.0
374633,Software Engineer,99150.0,102124.5
374663,Senior Data Engineer,103500.0,108675.0
374677,Senior Data Engineer,130000.0,136500.0
374712,Data Analyst,101000.0,104030.0
374731,Data Engineer,154000.0,158620.0
374744,Data Engineer,55700.0,57371.0
374764,Data Analyst,77500.0,79825.0
374786,Data Scientist,130000.0,133900.0
374794,Data Scientist,225000.0,231750.0
374795,Business Analyst,190000.0,195700.0
374819,Data Engineer,125000.0,128750.0
374843,Data Analyst,60000.0,61800.0
374860,Data Scientist,101000.0,104030.0
374944,Senior Data Engineer,155500.0,163275.0
374957,Data Scientist,157500.0,162225.0
374959,Data Scientist,88128.0,90771.84
375014,Data Analyst,74050.0,76271.5
375035,Data Analyst,89100.0,91773.0
375045,Data Engineer,187500.0,193125.0
375066,Senior Data Engineer,113500.0,119175.0
375070,Data Engineer,112500.0,115875.0
375114,Software Engineer,245000.0,252350.0
375135,Data Analyst,118500.0,122055.0
375205,Data Scientist,137500.0,141625.0
375331,Data Engineer,155000.0,159650.0
375346,Data Analyst,105000.0,108150.0
375351,Data Engineer,97500.0,100425.0
375368,Senior Data Scientist,147500.0,154875.0
375406,Data Analyst,65000.0,66950.0
375408,Data Scientist,147500.0,151925.0
375429,Data Engineer,90000.0,92700.0
375444,Data Engineer,70000.0,72100.0
375514,Data Scientist,70000.0,72100.0
375543,Data Engineer,117500.0,121025.0
375599,Senior Data Analyst,112500.0,118125.0
375615,Software Engineer,99150.0,102124.5
375686,Data Analyst,85000.0,87550.0
375705,Data Scientist,130000.0,133900.0
375718,Data Scientist,145000.0,149350.0
375728,Senior Data Engineer,135000.0,141750.0
375748,Data Engineer,130000.0,133900.0
375765,Data Engineer,130000.0,133900.0
375778,Data Engineer,147500.0,151925.0
375796,Data Scientist,243000.0,250290.0
375832,Data Scientist,195000.0,200850.0
375884,Data Scientist,180000.0,185400.0
375937,Data Scientist,91250.0,93987.5
375972,Senior Data Scientist,116600.0,122430.0
376002,Senior Data Scientist,150000.0,157500.0
376004,Data Scientist,93600.0,96408.0
376008,Data Engineer,122500.0,126175.0
376047,Senior Data Scientist,125000.0,131250.0
376090,Data Engineer,142500.0,146775.0
376125,Machine Learning Engineer,141000.0,145230.0
376134,Senior Data Analyst,86500.0,90825.0
376161,Data Analyst,90000.0,92700.0
376223,Data Engineer,132500.0,136475.0
376244,Data Analyst,95000.0,97850.0
376253,Data Analyst,188675.0,194335.25
376282,Data Analyst,62500.0,64375.0
376311,Data Engineer,125000.0,128750.0
376329,Data Analyst,57500.0,59225.0
376344,Senior Data Scientist,242597.0,254726.85
376376,Senior Data Engineer,145000.0,152250.0
376385,Software Engineer,150000.0,154500.0
376425,Data Scientist,177000.0,182310.0
376493,Data Engineer,87500.0,90125.0
376512,Senior Data Engineer,130000.0,136500.0
376533,Senior Data Scientist,170000.0,178500.0
376558,Data Engineer,150000.0,154500.0
376627,Data Engineer,155000.0,159650.0
376635,Data Scientist,109500.0,112785.0
376677,Data Analyst,60000.0,61800.0
376688,Senior Data Analyst,96500.0,101325.0
376697,Data Analyst,90612.6015625,93330.979609375
376742,Data Analyst,117200.0,120716.0
376761,Data Engineer,105000.0,108150.0
376762,Data Analyst,85000.0,87550.0
376842,Data Scientist,135000.0,139050.0
376855,Data Analyst,67500.0,69525.0
376925,Software Engineer,44418.5,45751.055
377004,Data Engineer,96773.0,99676.19
377053,Data Engineer,95000.0,97850.0
377058,Data Engineer,125000.0,128750.0
377062,Data Engineer,137320.3125,141439.921875
377087,Data Engineer,107407.953125,110630.19171875001
377131,Data Engineer,164500.0,169435.0
377202,Data Scientist,175000.0,180250.0
377271,Data Analyst,85000.0,87550.0
377298,Senior Data Scientist,170000.0,178500.0
377355,Senior Data Engineer,127500.0,133875.0
377371,Data Scientist,130000.0,133900.0
377409,Data Engineer,160000.0,164800.0
377434,Data Scientist,190000.0,195700.0
377455,Data Engineer,102905.5,105992.66500000001
377498,Senior Data Engineer,145000.0,152250.0
377501,Data Analyst,86093.7578125,88676.57054687501
377525,Data Engineer,162500.0,167375.0
377553,Senior Data Analyst,111175.0,116733.75
377647,Data Analyst,80850.0,83275.5
377653,Data Analyst,72900.0,75087.0
377737,Data Analyst,105650.0,108819.5
377755,Data Engineer,126000.0,129780.0
377756,Data Scientist,115750.0,119222.5
377792,Data Scientist,90000.0,92700.0
377794,Data Scientist,56700.0,58401.0
377798,Senior Data Analyst,130000.0,136500.0
377821,Data Scientist,150000.0,154500.0
377839,Data Engineer,98301.5,101250.545
377847,Senior Data Scientist,315000.0,330750.0
377860,Data Engineer,137500.0,141625.0
377862,Data Scientist,151650.0,156199.5
377886,Data Scientist,140000.0,144200.0
377892,Data Analyst,45000.0,46350.0
377901,Senior Data Engineer,147500.0,154875.0
377910,Data Engineer,80000.0,82400.0
377942,Data Analyst,69591.0,71678.73
377986,Data Engineer,46798.5,48202.455
378061,Senior Data Engineer,170000.0,178500.0
378167,Data Analyst,81775.859375,84229.13515625
378170,Data Scientist,125000.0,128750.0
378213,Data Scientist,80000.0,82400.0
